"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2017","JUL THRU SEP","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","77.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","19.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","JUL THRU SEP","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","42.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","9.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.6",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","15.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","10.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","17.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","13.6",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","74.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","13.6",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","9.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","19.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","45.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7.6",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","20.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","36.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","74.5",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","8.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","8.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2017","JUL THRU SEP","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","4.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","19.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","51.5",""
"SURVEY","2017","JUL THRU SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2017","JUL THRU SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","4.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2017","JUL THRU SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","JUL THRU SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2017","JUL THRU SEP","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","13.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2017","JUL THRU SEP","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","54.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","4.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","51.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.7",""
"SURVEY","2017","JUL THRU SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","41.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.2",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","11.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","26.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","13.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.5",""
"SURVEY","2017","JUL THRU SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","47.4",""
"SURVEY","2017","JUL THRU SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","2.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","5.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2017","JUL THRU SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","22.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","6.9",""
"SURVEY","2017","JUL THRU SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","42.8",""
"SURVEY","2017","JUL THRU SEP","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","0.1",""
"SURVEY","2017","JUL THRU SEP","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","18.3",""
"SURVEY","2017","JUL THRU SEP","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2017","JUL THRU SEP","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2017","JUL THRU SEP","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","1.5",""
"SURVEY","2017","JUL THRU SEP","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","TOTAL","NOT SPECIFIED","33.7",""
